secid,date,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,optionid,index_flag,issuer,exercise_style
108105,20200908,20210115,,P,1400000,4.3,4.6,0,135645960,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,1425000,4.5,4.8,0,135645961,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,1450000,4.8,5,0,135645962,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200904,P,1475000,5,5.3,0,135645963,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200908,P,1500000,5.3,5.5,1,135645964,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,1525000,5.6,5.8,0,135645965,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,1550000,5.9,6.1,0,135645966,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200908,P,1575000,6.2,6.4,14,135645967,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200908,P,1600000,6.5,6.7,42,135645968,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200908,P,1625000,6.8,7,28,135645969,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,1650000,7.1,7.4,0,135645970,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,1675000,7.5,7.7,0,135645971,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,1700000,7.8,8.1,0,135645972,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,1725000,8.2,8.5,0,135645973,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200908,P,1750000,8.6,8.9,14,135645974,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,1775000,9,9.3,0,135645975,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,1800000,9.4,9.8,0,135645976,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,1825000,9.9,10.3,0,135645977,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,1850000,10.4,10.8,0,135645978,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,1875000,10.9,11.3,0,135645979,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,1900000,11.4,11.9,0,135645980,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200908,P,1925000,11.9,12.5,1,135645981,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200902,P,1950000,12.5,13.1,0,135645982,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200904,P,1975000,13.1,13.8,0,135645983,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,200000,0,0.2,0,135645984,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200904,P,2000000,13.7,14.4,0,135645985,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200904,P,2025000,14.4,15.1,0,135645986,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200904,P,2050000,15.2,15.8,0,135645987,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200902,P,2075000,15.9,16.7,0,135645988,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200902,P,2100000,16.8,17.7,0,135645989,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200902,P,2125000,17.7,18.6,0,135645990,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200902,P,2150000,18.6,19.6,0,135645991,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200902,P,2175000,19.6,20.6,0,135645992,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200902,P,2200000,20.7,21.7,0,135645993,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200902,P,2225000,21.8,22.8,0,135645994,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,2250000,23,24,0,135645995,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,2260000,23.5,24.6,0,135645996,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,2270000,24,25.1,0,135645997,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,2275000,24.3,25.3,0,135645998,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,2280000,24.6,25.6,0,135645999,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,2290000,25.1,26.2,0,135646000,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200904,P,2300000,25.7,26.7,0,135646001,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2310000,26.2,27.3,0,135646002,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2320000,26.8,27.9,0,135646003,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2325000,27.1,28.2,0,135646004,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2330000,27.4,28.5,0,135646005,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2340000,28,29.1,0,135646006,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2350000,28.6,29.7,0,135646007,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2360000,29.3,30.4,0,135646008,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2370000,29.9,31.1,0,135646009,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2375000,30.3,31.4,0,135646010,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2380000,30.6,31.7,0,135646011,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2390000,31.3,32.4,0,135646012,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2400000,32,33.1,0,135646013,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2410000,32.8,33.9,0,135646014,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2420000,33.5,34.6,0,135646015,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2425000,33.9,35,0,135646016,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2430000,34.3,35.4,0,135646017,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2440000,35.1,36.2,0,135646018,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2450000,35.9,37,0,135646019,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2460000,36.7,37.8,0,135646020,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2470000,37.5,38.6,0,135646021,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2475000,37.9,39.1,0,135646022,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2480000,38.4,39.5,0,135646023,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2490000,39.3,40.4,0,135646024,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200908,P,2500000,40.2,41.3,2,135646025,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2510000,41,42.2,0,135646026,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2520000,41.8,43.1,0,135646027,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2525000,42.3,43.6,0,135646028,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2530000,42.8,44.1,0,135646029,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2540000,43.8,45.1,0,135646030,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2550000,44.8,46.1,0,135646031,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2560000,45.8,47.1,0,135646032,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2570000,46.8,48.2,0,135646033,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2575000,47.4,48.7,0,135646034,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2580000,47.9,49.2,0,135646035,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2590000,49,50.3,0,135646036,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200825,P,2600000,50.1,51.4,0,135646037,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2610000,51.2,52.6,0,135646038,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2620000,52.4,53.7,0,135646039,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2625000,52.9,54.3,0,135646040,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2630000,53.5,54.9,0,135646041,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2640000,54.7,56.1,0,135646042,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200827,P,2650000,56,57.4,0,135646043,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200827,P,2660000,57.2,58.6,0,135646044,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200904,P,2670000,58.5,59.9,0,135646045,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200827,P,2675000,59.1,60.6,0,135646046,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2680000,59.8,61.2,0,135646047,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2690000,61.1,62.6,0,135646048,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200908,P,2700000,62.5,63.9,2,135646049,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200827,P,2710000,63.8,65.3,0,135646050,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200904,P,2720000,65.2,66.7,0,135646051,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200908,P,2725000,66,67.5,3,135646052,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200827,P,2730000,66.7,68.2,0,135646053,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200827,P,2740000,68.1,69.6,0,135646054,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200908,P,2750000,69.6,71.1,3,135646055,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200827,P,2760000,71.2,72.7,0,135646056,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200827,P,2770000,72.7,74.2,0,135646057,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200904,P,2775000,73.5,75,0,135646058,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200902,P,2780000,74.3,75.8,0,135646059,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200827,P,2790000,75.9,77.4,0,135646060,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200904,P,2800000,77.5,79,0,135646061,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200827,P,2810000,79.2,80.7,0,135646062,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200827,P,2820000,80.9,82.4,0,135646063,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200827,P,2825000,81.7,83.2,0,135646064,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200827,P,2830000,82.6,84.1,0,135646065,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,2840000,84.3,85.9,0,135646066,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200827,P,2850000,86.1,87.6,0,135646067,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2860000,87.9,89.5,0,135646068,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2870000,89.8,91.3,0,135646069,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,2875000,90.7,92.2,0,135646070,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2880000,91.6,93.2,0,135646071,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2890000,93.5,95.1,0,135646072,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,2900000,95.5,97,0,135646073,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200902,P,2910000,97.5,99,0,135646074,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200831,P,2920000,99.4,101,0,135646075,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2925000,100.5,102.1,0,135646076,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2930000,101.5,103.1,0,135646077,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2940000,103.5,105.2,0,135646078,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,2950000,105.6,107.3,0,135646079,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200904,P,2960000,107.8,109.4,0,135646080,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2970000,110.1,111.6,0,135646081,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2975000,111.2,112.7,0,135646082,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,2980000,112.3,113.9,0,135646083,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200904,P,2990000,114.6,116.1,0,135646084,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,300000,0.1,0.25,0,135646085,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200908,P,3000000,116.8,118.4,1,135646086,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3010000,119.2,120.8,0,135646087,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3020000,121.5,123.1,0,135646088,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3025000,122.7,124.3,0,135646089,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200826,P,3030000,123.9,125.5,0,135646090,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200821,P,3040000,126.3,128,0,135646091,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200902,P,3050000,128.7,130.5,0,135646092,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3060000,131.2,133,0,135646093,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3070000,133.7,135.6,0,135646094,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200902,P,3075000,135,136.9,0,135646095,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3080000,136.3,138.2,0,135646096,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3090000,138.9,140.8,0,135646097,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200904,P,3100000,141.5,143.5,0,135646098,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3110000,144.2,146.2,0,135646099,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3120000,146.9,149,0,135646100,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,3125000,148.3,150.4,0,135646101,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3130000,149.7,151.8,0,135646102,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3140000,152.5,154.6,0,135646103,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,3150000,155.4,157.5,0,135646104,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3160000,158.3,160.5,0,135646105,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200825,P,3170000,161.3,163.4,0,135646106,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,3175000,162.8,164.9,0,135646107,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200825,P,3180000,164.3,166.4,0,135646108,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3190000,167.3,169.5,0,135646109,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,3200000,170.4,172.6,0,135646110,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,3210000,173.6,175.8,0,135646111,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3220000,176.8,179,0,135646112,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3225000,178.4,180.6,0,135646113,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3230000,180,182.2,0,135646114,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3240000,183.3,185.5,0,135646115,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,3250000,186.7,188.9,0,135646116,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3260000,190.1,192.3,0,135646117,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200904,P,3270000,193.5,195.8,0,135646118,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3275000,195.3,197.5,0,135646119,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3280000,197,199.3,0,135646120,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3290000,200.6,202.9,0,135646121,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,3300000,204.3,206.5,0,135646122,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3310000,208,210.2,0,135646123,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3320000,211.7,214,0,135646124,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3325000,213.5,216,0,135646125,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3330000,215.4,218,0,135646126,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,3340000,219.3,221.9,0,135646127,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200904,P,3350000,223.3,225.8,0,135646128,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3360000,227.3,229.9,0,135646129,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3370000,231.4,234,0,135646130,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3375000,233.5,236.1,0,135646131,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200904,P,3380000,235.6,238.2,0,135646132,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3390000,239.8,242.4,0,135646133,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,3400000,244.2,246.8,0,135646134,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3410000,248.6,251.2,0,135646135,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200904,P,3420000,253.1,255.7,0,135646136,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200904,P,3425000,255.4,258,0,135646137,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200904,P,3430000,257.7,260.3,0,135646138,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3440000,262.4,265,0,135646139,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200904,P,3450000,267.1,269.8,0,135646140,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3460000,272,274.7,0,135646141,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3470000,277,279.6,0,135646142,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,3475000,279.5,282.2,0,135646143,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200827,P,3480000,282.1,284.7,0,135646144,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3490000,287.2,289.9,0,135646145,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,3500000,292.5,295.2,0,135646146,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,3510000,297.9,300.6,0,135646147,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3520000,303.4,306.1,0,135646148,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,3525000,306.2,308.9,0,135646149,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3530000,309,311.7,0,135646150,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3540000,314.7,317.4,0,135646151,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3550000,320.6,323.2,0,135646152,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3560000,326.5,329.2,0,135646153,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3570000,332.6,335.2,0,135646154,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,3575000,335.7,338.3,0,135646155,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,3580000,338.8,341.4,0,135646156,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200902,P,3590000,345.1,347.7,0,135646157,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200821,P,3600000,351.5,354.1,0,135646158,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3610000,358,360.7,0,135646159,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3620000,364.7,367.3,0,135646160,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200902,P,3625000,368.1,370.7,0,135646161,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3630000,371.5,374.1,0,135646162,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3640000,378.3,380.9,0,135646163,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3650000,385.3,387.9,0,135646164,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3660000,392.4,395,0,135646165,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3670000,399.7,402.2,0,135646166,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3675000,403.3,405.9,0,135646167,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3680000,407,409.6,0,135646168,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3690000,414.4,417,0,135646169,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,3700000,422,424.5,0,135646170,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3710000,429.6,432.2,0,135646171,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3720000,437.4,439.9,0,135700234,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200901,P,3725000,435.8,450.8,0,135646172,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200902,P,3730000,439.7,455.2,0,135700235,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3740000,447.6,462.7,0,135758829,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3750000,455.6,470.9,0,135646173,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3760000,463.7,479.1,0,135758830,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3770000,471.9,487.3,0,135758831,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3775000,476,491.4,0,135646174,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3780000,480.2,495.7,0,135758832,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3790000,488.6,504.2,0,135758833,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3800000,497,512.7,0,135646175,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3810000,505.5,521.1,0,135758834,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3820000,514.4,529.1,0,135758835,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3825000,518.4,533.8,0,135646176,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3830000,522.7,538.1,0,135868866,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3840000,532.2,546.8,0,135868867,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3850000,540,556.2,0,135646177,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3860000,548.9,565.1,0,135868868,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3870000,557.8,574,0,135868869,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3875000,563.4,578,0,135646178,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3880000,566.8,583,0,135868870,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3890000,576.6,592.5,0,135868871,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3900000,586.1,600.7,0,135646179,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3910000,594.1,610.3,0,135868872,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3920000,603.2,619.5,0,135868873,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3925000,607.8,624.1,0,135758836,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3930000,612.4,628.7,0,135868874,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3950000,631.8,647.4,0,135758837,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,3975000,654.3,670.5,0,135758838,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,400000,0.2,0.4,0,135646180,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,4000000,677.8,694,0,135646181,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,4025000,701.5,717.7,0,135868875,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,4050000,725.4,741.6,0,135868876,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,4075000,750.3,765,0,135868877,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,4100000,774.4,790,0,135646182,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,4200000,870.6,886.8,0,135646183,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,4300000,968.8,985.2,0,135646184,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,4400000,1067.6,1084,0,135646185,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,4500000,1166.8,1183.2,0,135646186,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,4600000,1266.1,1282.5,0,135646187,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,4700000,1365.6,1382,0,135646188,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,4800000,1465.2,1481.6,0,135646189,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,4900000,1565.8,1581.4,0,135646190,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,500000,0.35,0.5,0,135646191,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,5000000,1664.6,1680.9,0,135646192,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,5100000,1764.3,1780.6,0,135758839,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,5200000,1864.9,1880.5,0,135758840,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,5300000,1963.8,1980.2,0,135868878,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,,P,600000,0.55,0.75,0,135646193,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200902,P,700000,0.8,1,0,135646194,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200902,P,800000,1.05,1.25,0,135646195,1,CBOE S&P 500 INDEX,E
108105,20200908,20210115,20200903,P,900000,1.35,1.65,0,135646196,1,CBOE S&P 500 INDEX,E
108105,20200908,20210129,,C,1000000,2313.3,2329.6,0,135353116,1,CBOE S&P 500 INDEX,E
108105,20200908,20210129,,C,1100000,2214.1,2230.4,0,135353117,1,CBOE S&P 500 INDEX,E
108105,20200908,20210129,,C,1200000,2114.4,2130.4,0,135353118,1,CBOE S&P 500 INDEX,E
108105,20200908,20210129,,C,1300000,2016.1,2032.4,0,135353119,1,CBOE S&P 500 INDEX,E
