 
                                                                                                                                                                                                                                                                
 
                                                          exercise_    index_                   last_                            best_              strike_
 optionid          issuer              date    cp_flag      style       flag       exdate        date     secid    best_bid      offer    volume     price
135868223    CBOE S&P 500 INDEX    20200908       C           E          1       20201016    20200903    108105        1.55       1.85         0    3870000
135500153    CBOE S&P 500 INDEX    20200908       C           E          1       20201016    20200908    108105        1.50       1.80         1    3875000
135868224    CBOE S&P 500 INDEX    20200908       C           E          1       20201016           .    108105        1.45       1.75         0    3880000
135868225    CBOE S&P 500 INDEX    20200908       C           E          1       20201016           .    108105        1.40       1.70         0    3890000
134175394    CBOE S&P 500 INDEX    20200908       C           E          1       20201016    20200908    108105        1.30       1.60         1    3900000
135868226    CBOE S&P 500 INDEX    20200908       C           E          1       20201016           .    108105        1.25       1.50         0    3910000
135868227    CBOE S&P 500 INDEX    20200908       C           E          1       20201016    20200903    108105        1.15       1.45         0    3920000
135758597    CBOE S&P 500 INDEX    20200908       C           E          1       20201016    20200902    108105        1.15       1.40         0    3925000
135868228    CBOE S&P 500 INDEX    20200908       C           E          1       20201016           .    108105        1.10       1.35         0    3930000
135758598    CBOE S&P 500 INDEX    20200908       C           E          1       20201016    20200902    108105        1.00       1.25         0    3950000
135758599    CBOE S&P 500 INDEX    20200908       C           E          1       20201016    20200903    108105        0.85       1.10         0    3975000
134786463    CBOE S&P 500 INDEX    20200908       C           E          1       20201016           .    108105     2921.00    2940.10         0     400000
134175395    CBOE S&P 500 INDEX    20200908       C           E          1       20201016    20200908    108105        0.75       1.00         3    4000000
135868229    CBOE S&P 500 INDEX    20200908       C           E          1       20201016           .    108105        0.70       0.90         0    4025000
135868230    CBOE S&P 500 INDEX    20200908       C           E          1       20201016           .    108105        0.60       0.85         0    4050000
135868231    CBOE S&P 500 INDEX    20200908       C           E          1       20201016           .    108105        0.55       0.75         0    4075000
134175396    CBOE S&P 500 INDEX    20200908       C           E          1       20201016    20200908    108105        0.50       0.70         1    4100000
134175397    CBOE S&P 500 INDEX    20200908       C           E          1       20201016    20200903    108105        0.30       0.50         0    4200000
134175398    CBOE S&P 500 INDEX    20200908       C           E          1       20201016    20200904    108105        0.20       0.40         0    4300000
134287266    CBOE S&P 500 INDEX    20200908       C           E          1       20201016    20200908    108105        0.15       0.35         3    4400000
134370966    CBOE S&P 500 INDEX    20200908       C           E          1       20201016    20200904    108105        0.10       0.30         0    4500000
134464980    CBOE S&P 500 INDEX    20200908       C           E          1       20201016    20200903    108105        0.10       0.25         0    4600000
134531416    CBOE S&P 500 INDEX    20200908       C           E          1       20201016    20200716    108105        0.05       0.25         0    4700000
134531417    CBOE S&P 500 INDEX    20200908       C           E          1       20201016    20200908    108105        0.05       0.20        60    4800000
135245010    CBOE S&P 500 INDEX    20200908       C           E          1       20201016           .    108105        0.00       0.10         0    4900000
134175399    CBOE S&P 500 INDEX    20200908       C           E          1       20201016    20200608    108105     2821.30    2839.40         0     500000
135500154    CBOE S&P 500 INDEX    20200908       C           E          1       20201016           .    108105        0.00       0.15         0    5000000
135758600    CBOE S&P 500 INDEX    20200908       C           E          1       20201016           .    108105        0.00       0.15         0    5100000
135758601    CBOE S&P 500 INDEX    20200908       C           E          1       20201016           .    108105        0.00       0.10         0    5200000
135868232    CBOE S&P 500 INDEX    20200908       C           E          1       20201016           .    108105        0.00       0.10         0    5300000
134175400    CBOE S&P 500 INDEX    20200908       C           E          1       20201016    20200608    108105     2721.40    2739.40         0     600000
134175401    CBOE S&P 500 INDEX    20200908       C           E          1       20201016    20200608    108105     2621.50    2639.40         0     700000
134175402    CBOE S&P 500 INDEX    20200908       C           E          1       20201016    20200608    108105     2521.50    2539.50         0     800000
134175403    CBOE S&P 500 INDEX    20200908       C           E          1       20201016    20200605    108105     2421.60    2439.50         0     900000
134786464    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200626    108105        0.00       0.10         0     100000
134175404    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105        0.05       0.25         0    1000000
134175405    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200825    108105        0.10       0.30         0    1100000
134175406    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105        0.20       0.35         0    1200000
134175407    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105        0.20       0.35        21    1225000
134175408    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105        0.25       0.40         0    1250000
134175409    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105        0.25       0.45        50    1275000
134175410    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200826    108105        0.30       0.45         0    1300000
134175411    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200831    108105        0.30       0.45         0    1325000
134175412    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200827    108105        0.35       0.50         0    1350000
134175413    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200728    108105        0.35       0.50         0    1375000
134175414    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105        0.40       0.55         0    1400000
134175415    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200901    108105        0.45       0.60         0    1425000
134175416    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200728    108105        0.45       0.60         0    1450000
134175417    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200612    108105        0.50       0.65         0    1475000
134175418    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105        0.55       0.70         0    1500000
134175419    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105        0.55       0.75         1    1525000
134175420    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105        0.60       0.80         0    1550000
134175421    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200724    108105        0.65       0.85         0    1575000
134175422    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105        0.70       0.90        32    1600000
134175423    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105        0.75       0.95         1    1625000
134175424    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200827    108105        0.80       1.00         0    1650000
134175425    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105        0.90       1.05         0    1675000
134175426    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200902    108105        0.95       1.15         0    1700000
134175427    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200728    108105        1.00       1.20         0    1725000
134175428    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105        1.05       1.25         4    1750000
134175429    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105        1.15       1.35        30    1775000
134175430    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105        1.20       1.40         2    1800000
134175431    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200901    108105        1.30       1.50         0    1825000
134175432    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200820    108105        1.40       1.60         0    1850000
134175433    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200831    108105        1.50       1.70         0    1875000
134175434    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105        1.60       1.80         0    1900000
134175435    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105        1.70       1.90         0    1925000
134175436    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200804    108105        1.85       2.05         0    1950000
134175437    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105        1.95       2.15         0    1975000
134786465    CBOE S&P 500 INDEX    20200908       P           E          1       20201016           .    108105        0.00       0.10         0     200000
134175438    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105        2.10       2.30        31    2000000
134175439    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105        2.25       2.45         0    2025000
134175440    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200827    108105        2.40       2.55         0    2050000
134175441    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105        2.55       2.75         0    2075000
134175442    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105        2.70       2.90         1    2100000
134848123    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105        2.80       2.95         0    2110000
134848124    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105        2.85       3.10         0    2120000
134175443    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200820    108105        2.90       3.10         0    2125000
134848125    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200902    108105        2.95       3.10         0    2130000
134820426    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105        3.00       3.20        90    2140000
134175444    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200828    108105        3.10       3.30         0    2150000
134820427    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105        3.20       3.40         0    2160000
134766842    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105        3.20       3.40         0    2170000
134175445    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200902    108105        3.30       3.50         0    2175000
134766843    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105        3.30       3.50         0    2180000
134766844    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200828    108105        3.40       3.60         0    2190000
134175446    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105        3.50       3.70         0    2200000
134766845    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105        3.60       3.80         0    2210000
134766846    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200826    108105        3.70       3.90         0    2220000
134175447    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200902    108105        3.70       3.90         0    2225000
134766847    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105        3.80       4.00        83    2230000
134766848    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105        3.90       4.10         0    2240000
134175448    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105        4.00       4.20         0    2250000
134766849    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200902    108105        4.10       4.30         0    2260000
134766850    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105        4.20       4.40         0    2270000
134175449    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200824    108105        4.20       4.40         0    2275000
134766851    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105        4.30       4.50         0    2280000
134766852    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105        4.40       4.60         0    2290000
134175450    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105        4.50       4.70        77    2300000
134766853    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200902    108105        4.60       4.90         0    2310000
134766854    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200717    108105        4.70       5.00         0    2320000
134175451    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200722    108105        4.80       5.00         0    2325000
134766855    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105        4.80       5.10        20    2330000
134766856    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200828    108105        5.00       5.20         0    2340000
134175452    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105        5.10       5.40        81    2350000
134766857    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200831    108105        5.20       5.50         0    2360000
134766858    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105        5.40       5.60        63    2370000
134175453    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105        5.40       5.70         0    2375000
134766859    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200807    108105        5.50       5.80         0    2380000
134766860    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200818    108105        5.60       5.90         0    2390000
134175454    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105        5.80       6.10         9    2400000
134766861    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200825    108105        5.90       6.20         0    2410000
134766862    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105        6.10       6.40         0    2420000
134175455    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105        6.10       6.50         1    2425000
134766863    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105        6.20       6.60         0    2430000
134766864    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200817    108105        6.40       6.70         0    2440000
134175456    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105        6.60       6.90        10    2450000
134766865    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200901    108105        6.70       7.10         0    2460000
134766866    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200807    108105        6.90       7.20         0    2470000
134175457    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105        7.00       7.30         0    2475000
134766867    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105        7.10       7.40         0    2480000
134766868    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105        7.30       7.60         0    2490000
134175458    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105        7.50       7.80        22    2500000
134766869    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105        7.70       8.00         0    2510000
134766870    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105        7.90       8.30         0    2520000
134175459    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105        8.00       8.40        60    2525000
134766871    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200902    108105        8.10       8.50         0    2530000
134766872    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105        8.30       8.70        29    2540000
134175460    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105        8.50       8.90        88    2550000
134766873    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200824    108105        8.70       9.10         0    2560000
134766874    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200827    108105        9.00       9.40         0    2570000
134175461    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105        9.10       9.50        27    2575000
134766875    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105        9.20       9.60        88    2580000
134766876    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105        9.50       9.90         1    2590000
134175462    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105        9.80      10.20        21    2600000
134766877    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       10.00      10.40         1    2610000
134766878    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       10.30      10.70        40    2620000
134175463    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105       10.50      10.90         0    2625000
134766879    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105       10.60      11.00         0    2630000
134766880    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105       10.90      11.30         0    2640000
134175464    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       11.20      11.70         1    2650000
134766881    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       11.50      12.00        10    2660000
134766882    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105       11.90      12.40         0    2670000
134175465    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105       12.00      12.50         0    2675000
134766883    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105       12.20      12.70         0    2680000
134766884    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105       12.60      13.10         0    2690000
134175466    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       13.00      13.40        96    2700000
134766885    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105       13.30      13.80         0    2710000
134766886    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       13.80      14.30       170    2720000
134175467    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       14.00      14.50        28    2725000
134766887    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       14.20      14.70         4    2730000
135700120    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105       14.40      14.90         0    2735000
134766888    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       14.60      15.10         8    2740000
135700121    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105       14.80      15.30         0    2745000
134175468    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       15.10      15.60        44    2750000
135700122    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105       15.30      15.80         0    2755000
134766889    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200831    108105       15.50      16.00         0    2760000
135700123    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       15.80      16.20         1    2765000
134766890    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200901    108105       16.00      16.50         0    2770000
134175469    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       16.30      16.80         1    2775000
134766891    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       16.50      17.00        20    2780000
135700124    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200902    108105       16.80      17.30         0    2785000
134766892    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105       17.10      17.60         0    2790000
135700125    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200902    108105       17.30      17.90         0    2795000
134175470    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       17.60      18.10        26    2800000
135700126    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105       17.90      18.40         0    2805000
134766893    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200828    108105       18.20      18.70         0    2810000
135700127    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105       18.50      19.00         0    2815000
134766894    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       18.70      19.30         4    2820000
134175471    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       19.00      19.60        17    2825000
134766895    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200828    108105       19.40      19.90         0    2830000
135700128    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       19.70      20.20         2    2835000
134766896    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       20.00      20.50         1    2840000
135700129    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105       20.30      20.90         0    2845000
134175472    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       20.60      21.20        49    2850000
135700130    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200902    108105       20.90      21.50         0    2855000
134766897    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       21.30      21.80         2    2860000
135700131    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       21.60      22.20         1    2865000
134766898    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105       22.00      22.50         0    2870000
134175473    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       22.30      22.90        30    2875000
134766899    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105       22.70      23.30         0    2880000
135700132    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       23.10      23.70         1    2885000
134766900    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       23.50      24.10         5    2890000
135700133    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105       23.90      24.50         0    2895000
134175474    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       24.20      24.90        54    2900000
135700134    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200902    108105       24.60      25.30         0    2905000
134766901    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200901    108105       25.10      25.70         0    2910000
135700135    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       25.50      26.10        10    2915000
134766902    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       25.90      26.50         5    2920000
134175475    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       26.30      27.00        61    2925000
134766903    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       26.80      27.40         8    2930000
135700136    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       27.20      27.90        35    2935000
134766904    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       27.70      28.30         1    2940000
135700137    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105       28.20      28.80         0    2945000
134175476    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       28.60      29.30         3    2950000
135700138    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105       29.10      29.80         0    2955000
134766905    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       29.60      30.30         1    2960000
135700139    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200831    108105       30.10      30.80         0    2965000
134766906    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200901    108105       30.60      31.30         0    2970000
134175477    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       31.20      31.90         7    2975000
134766907    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105       31.70      32.40         0    2980000
135700140    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       32.30      33.00         1    2985000
134766908    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       32.80      33.50         2    2990000
135700141    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105       33.40      34.10         0    2995000
134786466    CBOE S&P 500 INDEX    20200908       P           E          1       20201016           .    108105        0.00       0.10         0     300000
134175478    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       33.90      34.70        71    3000000
135700142    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       34.50      35.30         3    3005000
134766909    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       35.10      35.90         5    3010000
135700143    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105       35.70      36.50         0    3015000
134766910    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       36.40      37.10         2    3020000
134175479    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       37.00      37.80         3    3025000
134766911    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105       37.60      38.40         0    3030000
135700144    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105       38.30      39.10         0    3035000
134766912    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       38.90      39.80         4    3040000
135700145    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105       39.60      40.50         0    3045000
134175480    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       40.30      41.20        36    3050000
135700146    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105       41.00      41.90         0    3055000
134766913    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       41.70      42.60        37    3060000
135700147    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       42.50      43.30        17    3065000
134766914    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200902    108105       43.20      44.10         0    3070000
134175481    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105       44.00      44.90         0    3075000
134766915    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105       44.70      45.60         0    3080000
135700148    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       45.50      46.40         2    3085000
134766916    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105       46.30      47.20         0    3090000
135700149    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105       47.10      48.00         0    3095000
134175482    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       47.90      48.90        13    3100000
135700150    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105       48.80      49.70         0    3105000
134766917    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105       49.60      50.60         0    3110000
135700151    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105       50.50      51.50         0    3115000
134766918    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       51.40      52.40         3    3120000
134175483    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       52.30      53.30        31    3125000
134766919    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       53.30      54.20         1    3130000
135700152    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       54.20      55.10        13    3135000
134766920    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       55.20      56.10         9    3140000
135700153    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105       56.10      57.00         0    3145000
134175484    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       57.10      58.00       105    3150000
135700154    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       58.10      59.00         9    3155000
134766921    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       59.10      60.10        41    3160000
135700155    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       60.20      61.10         9    3165000
134766922    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       61.30      62.20        14    3170000
134175485    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       62.30      63.30        58    3175000
134766923    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       63.40      64.40        59    3180000
135700156    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       64.60      65.50        87    3185000
134766924    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       65.70      66.70         5    3190000
135700157    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105       66.90      67.80         0    3195000
134175486    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       68.10      69.00       119    3200000
135700158    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       69.30      70.20        16    3205000
134766925    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       70.50      71.50        31    3210000
135700159    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       71.70      72.70        63    3215000
134766926    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       73.00      74.00         9    3220000
134175487    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       74.30      75.30        53    3225000
134766927    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       75.60      76.70        20    3230000
135700160    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       77.00      78.00         8    3235000
134766928    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       78.40      79.40        18    3240000
135700161    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       79.80      80.80         4    3245000
134175488    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       81.20      82.20        32    3250000
135700162    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       82.60      83.70         6    3255000
134766929    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       84.10      85.20        51    3260000
